Station Name, Latitude, Longitude
Kelapa Gading 5 First Mile Hub, -6.223898, 106.83123
Kelapa Dua 5 First Mile Hub, -6.269949, 106.594194
Kelapa Dua 4 First Mile Hub, -6.237497, 106.611936
Kebon Jeruk 14 First Mile Hub, -6.223898, 106.83123
Kebon Jeruk 12 First Mile Hub, -6.162472, 106.772167
Katikutana 2 Hub, -6.223898, 106.83123
Kapuas (Sanggau Kapuas) Hub, -6.223898, 106.83123
Kaliwedi 3 First Mile Hub, -6.223898, 106.83123
Kalideres 25 First Mile Hub, -6.223898, 106.83123
Kalideres 13 First Mile Hub, -6.138677, 106.699888
Kalibunder Hub, -7.265444, 106.7125
Jereweh Hub, -8.830115, 116.817249
Jaken Hub, -6.775001, 111.238158
Jaken First Mile Hub, -6.775001, 111.238158
Jagakarsa 4 Hub, -6.346105, 106.822678
Jagakarsa 4 First Mile Hub, -6.346105, 106.822678
Hulu Sungkai Hub, -6.223898, 106.83123
Gantung Hub, -2.955919, 108.173606
Gambir 8 First Mile Hub, -6.223898, 106.83123
Empanang Hub, 0.84825, 111.769806
Driyorejo 4 First Mile Hub, -7.382638, 112.575806
Driyorejo 2 First Mile Hub, -6.223898, 106.83123
Denpasar Selatan 3 First Mile Hub, -8.695291, 115.218801
Curug 6 First Mile Hub, -6.249, 106.562917
Curug 5 First Mile Hub, -6.267114, 106.550361
Colomadu 3 First Mile Hub, -7.532473, 110.761674
Ciomas 3 First Mile Hub, -6.585279, 106.757767
Cilodong 3 First Mile Hub, -6.404775, 106.895237
Cikidang Hub, -6.868324, 106.683633
Cikarang Selatan 4 Hub, -6.356454, 107.118981
Cikadu Hub, -7.322944, 107.25775
Ciampea 4 First Mile Hub, -6.558762, 106.707873
Cengkareng 31 First Mile Hub, -6.223898, 106.83123
Cengkareng 27 First Mile Hub, -6.223898, 106.831235
Cengkareng 21 First Mile Hub, -6.223898, 106.83123
Cengkareng 17 First Mile Hub, -6.223898, 106.83123
Cengkareng 16 First Mile Hub, -6.145262, 106.731342
Cengal Hub, -3.508083, 105.424472
Cakung 19 First Mile Hub, -6.175002, 106.942439
Cakung 18 First Mile Hub, -6.206377, 106.934939
Cakung 10 First Mile Hub, -6.223898, 106.83123
Bojongloa Kidul 3 First Mile Hub, -6.946297, 107.59518
Bogor Selatan 11 First Mile Hub, -6.615136, 106.801648
Betung 2 Hub, -6.223898, 106.83123
Berastagi 2 Hub, -6.223898, 106.83123
Berastagi 2 First Mile Hub, -6.223898, 106.83123
Batulicin 4 Hub, -3.488222, 115.995806
Batu Engau Hub, -2.227863, 116.074446
Batanghari Leko Hub, -2.587139, 103.780944
Barong Tongkok 2 Hub, -0.280333, 115.676889
Barombong Hub, -5.226944, 119.413361
Banyuasin II Hub, -2.362501, 104.892442
Bandar Huluan Hub, 3.111972, 99.175444
Balaraja 5 Hub, -6.223898, 106.83123
Balaraja 5 First Mile Hub, -6.223898, 106.83123
Aek Natas Hub, 2.35227, 99.715307
Adiwerna 2 Hub, -6.940724, 109.118549
Abung Tengah Hub, -4.882315, 104.77127
Abung Tengah First Mile Hub, -4.882315, 104.77127
Abung Selatan Hub, -4.872049, 104.960358
MH 2 Ratahan Hub, 1.065013, 124.807016
MH 1 Ratahan Hub, 1.065013, 124.807016
MH 1 Asakota Hub, -8.342545, 118.781016
MH 2 Pollung Hub, 2.593213, 98.632953
MH 1 Pollung Hub, 2.56148, 98.651974
Sukorejo Kab. Ponorogo First Mile Hub, -7.845972, 111.405472
Rambipuji First Mile Hub, -8.218442, 113.594143
Kosambi 13 First Mile Hub, -6.077472, 106.680027
Winong First Mile Hub, -6.842474, 111.109627
Dondo First Mile Hub, 0.77725, 120.532889
Sukorejo Kab. Ponorogo Hub, -7.845972, 111.405472
Rambipuji Hub, -8.218442, 113.594143
Gedung Meneng Hub, -4.394389, 105.648917
Sematang Borang Hub, -2.942839, 104.847466
Kusan Hulu Hub, -3.533333, 115.77997
Palas Hub, -5.643003, 105.681713
Seputih Surabaya Hub, -4.689434, 105.615396
Bandar Mataram 3 Hub, -4.744585, 105.394428
Idano Gawo Hub, 1.022591, 97.780048
Benua Kayong Hub, -1.861519, 109.964984
Winong Hub, -6.842474, 111.109627
Wado Hub, -6.952719, 108.094873
Pulomerak 2 Hub, -5.926341, 105.995852
Murung Pudak Hub, -2.170648, 115.428296
Lubai Ulu 2 Hub, -3.663639, 104.297556
Kualuh Hilir Hub, 2.582352, 100.017487
Dondo Hub, 0.77725, 120.532889
Margasari Hub, -7.095046, 109.011806
Margasari First Mile Hub, -7.095046, 109.011806
Cimahi Utara First Mile Hub, -6.866836, 107.561099
Jampang Kulon First Mile Hub, -7.273558, 106.62389
Cicantayan First Mile Hub, -6.904861, 106.864833
Kahu Hub, -4.968313, 120.109789
Selomerto Hub, -7.419167, 109.872361
Banjarmasin Timur First Mile Hub, -3.342386, 114.629057
Banjarmasin Selatan First Mile Hub, -3.351562, 114.59711
MH 1 Kampung Rakyat Hub, 2.057481, 100.138924
MH 2 Katingan Hilir 2 Hub, -1.903323, 113.281801
MH 2 Mempawah Hulu Hub, 0.536164, 109.372372
MH 1 Sei Ambawang Hub, -0.038749, 109.403242
MH 1 Bontomarannu Hub, -5.232306, 119.512748
Kao Hub, 1.171439, 127.900811
Kao First Mile Hub, 1.171611, 127.901528
Hamparan Perak 2 Hub, 3.770194, 98.555583
Hamparan Perak 2 First Mile Hub, 3.770194, 98.555583
Sungai Mandau Hub, 0.877561, 101.694959
Kapur IX Hub, 0.239325, 100.550274
Balaraja First Mile Hub, -6.200376, 106.456105
Cabangbungin 2 First Mile Hub, -6.088188, 107.180052
Terbanggi Besar 3 Hub, -4.938464, 105.193122
Kualuh Selatan 2 Hub, 2.494, 99.626043
Banjarmasin Utara 3 Hub, -3.322194, 114.576083
Tapung 3 Hub, 0.555444, 101.247083
Tiga Panah Hub, 3.089003, 98.505856
Labang Hub, -7.129372, 112.77561
Satui 2 Hub, -3.748833, 115.475194
Bogor Selatan 4 Hub, -6.628515, 106.810037
Tumbang Titi Hub, -1.829175, 110.612938
Medan Helvetia 3 First Mile Hub, 3.616439, 98.646857
Jatiuwung 3 First Mile Hub, -6.198093, 106.55454
Jatiuwung 2 First Mile Hub, -6.197059, 106.554877
Kalideres 12 First Mile Hub, -6.112532, 106.717425
Cibitung 3 First Mile Hub, -6.257283, 107.086295
Kalideres 10 First Mile Hub, -6.126122, 106.699791
Labang First Mile Hub, -7.129372, 112.77561
Bogor Selatan 4 First Mile Hub, -6.628515, 106.810037
Abeli Hub, -3.9828, 122.58167
Kosambi 17 First Mile Hub, -6.07025, 106.683361
Tambun Selatan 4 First Mile Hub, -6.253193, 107.057802
Bintauna First Mile Hub, 0.88017, 123.54643
Arso 2 Hub, -2.870408, 140.748054
Ciparay 2 Hub, -7.085124, 107.70766
Kubung Hub, -0.844438, 100.685811
Mangara Bombang Hub, -5.47933, 119.438829
Kelara Hub, -5.579503, 119.791304
Martapura 4 Hub, -3.38624, 114.884193
Berbek Hub, -7.679362, 111.824608
Kempo Hub, -8.555362, 118.242293
Rancasari Hub, -6.960772, 107.677055
Sambikerep 3 First Mile Hub, -7.264216, 112.638577
Cikupa 5 First Mile Hub, -6.217028, 106.506861
Rancasari First Mile Hub, -6.960772, 107.677055
Berbek First Mile Hub, -7.679362, 111.824608
Jatitujuh Hub, -6.652188, 108.279683
Karangpilang Hub, -7.346097, 112.685987
Jagong Jeget Hub, 4.375773, 96.757436
Baamang 2 Hub, -2.545126, 112.506972
Karangpilang First Mile Hub, -7.348056, 112.689444
Patokbeusi Hub, -6.376556, 107.578778
Cireunghas Hub, -6.948944, 107.014443
Tanjung Kemuning Hub, -4.607278, 103.184
Borobudur Hub, -7.604607, 110.218002
Legok 4 First Mile Hub, -6.326357, 106.556107
Cireunghas First Mile Hub, -6.948944, 107.014443
Borobudur First Mile Hub, -7.604607, 110.218002
Tanjung Kemuning First Mile Hub, -4.363889, 103.273889
Sesayap Hub, 3.60256, 116.914374
Tompaso Baru Hub, 0.918174, 124.469796
Sesayap First Mile Hub, 3.559722, 117.143611
Tompaso Baru First Mile Hub, 0.918174, 124.469796
Pantai Baru Hub, -10.620338, 123.232783
Heram Hub, -2.594194, 140.627611
Tambora 5 First Mile Hub, -6.136271, 106.8066
Ciomas 4 Hub, -6.601861, 106.758778
Pondok Aren 4 Hub, -6.250444, 106.696333
Mandau 3 Hub, 1.247778, 101.244722
Rupat Utara Hub, 1.949078, 101.715988
Galesong Utara Hub, -5.26169, 119.3838
Enggal Hub, -5.42075, 105.269444
Cikarang Pusat Hub, -6.354003, 107.174176
Kosambi 12 First Mile Hub, -6.08125, 106.689361
Cibitung 4 First Mile Hub, -6.305262, 107.066508
Cikarang Pusat First Mile Hub, -6.354003, 107.174176
Sawangan Hub, -6.404668, 106.770167
Ngemplak Kab. Boyolali Hub, -7.51202, 110.75636
Penjaringan 12 Hub, -6.127938, 106.786938
Angkola Timur Hub, 1.483784, 99.341113
Cikembar Hub, -6.963856, 106.829571
Sawangan First Mile Hub, -6.404691, 106.770515
Cikembar First Mile Hub, -6.963856, 106.829571
Penjaringan 12 First Mile Hub, -6.127938, 106.786938
Cakung 4 DC, -6.171741, 106.944429
SPX Express Seller POLAARLOJI, -6.292586, 106.843251
Virtual Cakung 2 DC, -6.167124, 106.94176
MH 1 Papalang Hub, -2.430669, 119.15863
MH 2 Libureng Hub, -4.767513, 119.989085
MH 1 Teweh Selatan Hub, -1.133261, 114.953577
MH 5 Gunung Sitoli Hub, 1.320127, 97.600887
MH 4 Teluk Dalam Hub, 0.563491, 97.808662
MH 3 Teluk Dalam Hub, 0.563491, 97.808662
MH 2 Musi Rawas Hub, -3.184861, 102.955278
MH 2 Paloh Hub, 1.630378, 109.220904
MH 2 Rupat Hub, 1.719032, 101.522205
MH 2 Bontang Hub, 0.132973, 117.479838
MH 3 Sanggau Ledo Hub, 1.14548, 109.701796
MH 2 Mandrehe Hub, 1.049401, 97.489804
MH 1 Gido Hub, 1.109781, 97.732289
SPX Express Seller terrypalmerid, -6.218687, 106.59055
SPX Express Seller mallafashionofficial, -6.917604, 107.563831
Trisi Terisi Hub, -6.461651, 108.165269
Trisi Terisi First Mile Hub, -6.461651, 108.165269
Waru Kab. Penajam Paser Utara Hub, -1.392026, 116.616142
Dayeuhkolot 3 First Mile Hub, -6.971654, 107.586308
Majauleng Hub, -4.016278, 120.181222
Silaut Hub, -2.372637, 101.144451
Kuta Selatan 5 Hub, -8.786354, 115.204941
Balai Riam Hub, -2.330661, 111.18543
Teluk Mengkudu Hub, 3.557295, 99.112273
Teluk Mengkudu First Mile Hub, 3.557295, 99.112273
Praya Barat Daya Hub, -8.738611, 116.201448
Lumbir First Mile Hub, -7.444286, 108.954724
Kutalimbaru Hub, 3.51372, 98.5496
Kebun Tebu Hub, -5.036944, 104.514889
Habinsaran Hub, 2.305637, 99.347549
Cipongkor Hub, -6.920548, 107.341179
Cipongkor First Mile Hub, -6.920548, 107.341179
Cilandak 2 Hub, -6.299415, 106.775113
Panjalu Hub, -7.142036, 108.276421
Overflow Cilincing First Mile Hub, -6.152868, 106.93209
Overflow Medan Satria First Mile Hub, -6.198947, 106.979313
Overflow Depok First Mile Hub, -6.411211, 106.861307
Overflow Legok First Mile Hub, -6.286717, 106.593782
Overflow Sepatan First Mile Hub, -6.15206, 106.5918
Overflow Kosambi First Mile Hub, -6.076182, 106.690375
Penjaringan 14 First Mile Hub, -6.116887, 106.803348
Wonopringgo Hub, -6.99883, 109.634845
Wonopringgo First Mile Hub, -6.99883, 109.634845
Wongsorejo Hub, -7.984854, 114.398692
Wongsorejo First Mile Hub, -7.984899, 114.398616
Wita Ponda Hub, -2.215738, 121.623676
Watulimo Hub, -8.210191, 111.727712
Ternate Selatan 2 Hub, 0.758562, 127.34165
Temayang First Mile Hub, -7.243333, 111.852028
Tanjung Mutiara Hub, -0.40325, 99.931167
Talawi Kota Sawah Lunto Hub, -0.636786, 100.738841
Sungai Sembilan Hub, 1.778859, 101.3356
Sungai Laur Hub, -0.953966, 110.474727
Sumberpucung Hub, -8.143097, 112.526466
Sumberpucung First Mile Hub, -8.143097, 112.526466
Sukolilo 2 Hub, -6.925403, 110.937754
Sukasada Hub, -8.140611, 115.093
Songgom Hub, -7.028746, 108.990942
Siak Kecil Hub, 1.191325, 102.135728
Setiabudi 2 Hub, -6.214518, 106.825674
Selo Hub, -7.502205, 110.459062
Sekotong Hub, -8.779502, 116.058368
Sarudu Hub, -1.713471, 119.307057
Sampang 2 Hub, -7.110735, 113.240586
Sampang 2 First Mile Hub, -7.110735, 113.240586
Rambah Samo Hub, 0.8325, 100.368944
Rambah Hilir Hub, 0.93776, 100.339167
Purbolinggo First Mile Hub, -4.970655, 105.509221
Pujon Hub, -7.847312, 112.475507
Pugung Hub, -5.35204, 104.848542
Pugung First Mile Hub, -5.35204, 104.848542
Plumpang First Mile Hub, -7.030246, 112.092477
Pitu Riawa Hub, -3.91677, 119.937227
Pinang 6 First Mile Hub, -6.205194, 106.680583
Pesanggrahan 2 Hub, -6.273115, 106.769376
Permata Hub, 4.809139, 96.915554
Penjaringan 11 Hub, -6.138714, 106.782964
Penjaringan 11 First Mile Hub, -6.138714, 106.782964
Pegantenan Hub, -7.047379, 113.482858
Pamona Puselemba Hub, -1.762335, 120.628304
Palmatak Hub, 3.344889, 106.295917
Pahae Julu Hub, 1.888068, 99.049417
Padang Tiji Hub, 5.375889, 95.846417
Paal Merah Hub, -1.649604, 103.625769
Paal Merah First Mile Hub, -1.649604, 103.625769
Nguntoronadi Kab. Wonogiri Hub, -7.944602, 111.033381
Neglasari 4 First Mile Hub, -6.138932, 106.629719
Muara Jawa Hub, -0.840651, 117.224414
Mranggen First Mile Hub, -7.02498, 110.5117
Mojolaban First Mile Hub, -7.583438, 110.905382
Mestong Hub, -1.772202, 103.533072
Mentaya Hulu Hub, -1.969243, 112.506459
Mengkendek Hub, -3.181917, 119.881833
Mejayan 2 Hub, -7.552722, 111.709139
Mario Riwawo Hub, -4.461113, 119.949969
Malangbong Hub, -7.063708, 108.087322
Lumban Julu Hub, 2.602417, 99.00925
Legok 3 Hub, -6.286722, 106.594056
Laguboti Hub, 2.37301, 99.142955
Konang Hub, -7.076553, 113.119233
Konang First Mile Hub, -7.076553, 113.119233
Ketol Hub, 4.69925, 96.716222
Kesugihan First Mile Hub, -7.62333, 109.088536
Kelumpang Selatan Hub, -3.072577, 116.105609
Kedungpring Hub, -7.169331, 112.227909
Kedungpring First Mile Hub, -7.169331, 112.227909
Kedungmenjangan First Mile Hub, -7.444274, 109.390802
Kebonsari Hub, -7.740592, 111.508794
Kebon Jeruk 11 First Mile Hub, -6.207594, 106.769761
Karawang Timur First Mile Hub, -6.309785, 107.315994
Kalis Hub, 0.702377, 112.910778
Kaliorang Hub, 0.877278, 117.871306
Jogorogo Hub, -7.510765, 111.2694
Inuman Hub, -0.489615, 101.8365
Gunung Megang 2 Hub, -3.456073, 103.874755
Glenmore First Mile Hub, -8.315972, 114.052792
Gandus 2 Hub, -3.008972, 104.68725
Bekasi Barat 2 First Mile Hub, -6.225286, 106.948877
Dukuhturi 2 Hub, -6.892774, 109.106728
Dukuhturi 2 First Mile Hub, -6.892774, 109.106728
Daha Selatan First Mile Hub, -2.635988, 115.108183
Citeureup 2 First Mile Hub, -6.512162, 106.87675
Cisarua Bogor First Mile Hub, -6.654151, 106.87382
Cipondoh 3 Hub, -6.2039, 106.681615
Cipondoh 3 First Mile Hub, -6.2039, 106.681615
Ciomas First Mile Hub, -6.629056, 106.779333
Cijulang Hub, -7.709472, 108.490778
Cijulang First Mile Hub, -7.709472, 108.490778
Cempaga Hub, -2.35078, 112.99468
Bontonompo Selatan Hub, -5.40011, 119.394875
Bendungan Hub, -7.955492, 111.693488
Baturaden First Mile Hub, -7.388519, 109.23233
Batuceper First Mile Hub, -6.158062, 106.682407
Barat First Mile Hub, -7.601066, 111.443379
Banjarangkan Hub, -8.552617, 115.389589
Baitussalam Hub, 5.58103, 95.391917
Baebunta Hub, -2.597541, 120.250694
Awangpone Hub, -4.473716, 120.297893
Ciledug Kota Tangerang 2 First Mile Hub, -6.237621, 106.703103
Ampel Hub, -7.527501, 110.590875
Talang Kelapa DC, -2.915007, 104.7704
SPX Express Seller pplus_shop, -7.239801, 112.697266
SPX Express Seller supeecrazysale12, -6.583077, 106.841401
SPX Express Seller noerabeautycare, -7.032182, 107.550184
SPX Express Seller yooyee.id, -6.205786, 106.680703
SPX Express Seller ajwshop.id, -6.109847, 106.721985
SPX Express Seller milanospeed, -6.062095, 106.619106
SPX Express Seller wuwenjin, -6.06769, 106.630953
SPX Express Seller victoriahouse, -7.263525, 112.767143
SPX Express Seller unicharm.id, -6.094435, 106.675557
SPX Express Seller maangeauthorisedstore, -6.094435, 106.675557
SPX Express Seller davioo_official, -6.072074, 106.683108
SPX Express Seller xobox.id, -6.072074, 106.683108
SPX Express Seller tokogrosirboby, -6.20131, 106.617468
SPX Express Seller han_river_official, -6.194243, 106.557237
SPX Express Seller zalsa_flagshipstore01, -6.600324, 106.773194
SPX Express Seller thebuzank.id, -6.666179, 106.856885
SPX Express Seller emerit1, -6.299045, 106.987047
SPX Express Seller ciaraindonesia, -6.299045, 106.987047
SPX Express Seller brighty_id, -6.299045, 106.987047
SPX Express Seller gm_bear, -6.214194, 106.462937
SPX Express Seller bostanten.woman.id, -6.21471, 106.444862
SPX Express Seller startlux, -6.952027, 107.572476
MH 1 Bacan Hub, -0.6293, 127.60326
MH 1 Teluk Pakedai Hub, -0.366667, 109.173193
MH 2 Landak Hub, 0.227014, 109.866435
MH 1 Kubu Hub, -0.382129, 109.234595
MH 1 Sepauk Hub, -0.24437, 111.141423
MH 2 Katingan Tengah Hub, -1.426182, 112.99748
MH 4 Selat Hub, -3.008324, 114.388775
MH 1 Pekat Hub, -8.238184, 117.715797
MH 1 Kampar Kiri Hub, -0.005976, 100.989791
MH 4 Tanah Sepenggal Lintas Hub, -1.330267, 101.767703
MH 1 Merapi Barat Hub, -3.842752, 103.664882
MH 2 Panai Hulu Hub, 2.47229, 100.301065
Jatisampurna Hub, -6.357139, 106.920139
Tapos 3 Hub, -6.425478, 106.889912
Matraman 3 Hub, -6.212664, 106.858199
Ciparay Hub, -7.035972, 107.711861
Pauh Kab. Sarolangun Hub, -2.141778, 102.815444
Sekolaq Darat Hub, -0.227111, 115.793333
Rokan IV Koto Hub, 0.55875, 100.416778
Sapuran Hub, -7.443909, 109.97547
Paseh 2 First Mile Hub, -7.053889, 107.778528
Jatisampurna First Mile Hub, -6.357139, 106.920139
Tapos 3 First Mile Hub, -6.425478, 106.889912
Matraman 3 First Mile Hub, -6.212664, 106.858199
Ciparay First Mile Hub, -7.035972, 107.711861
Margaasih 3 First Mile Hub, -6.953424, 107.534618
Pauh Kab. Sarolangun First Mile Hub, -2.141778, 102.815444
Mayong First Mile Hub, -6.75094, 110.73871
Tanjung Priok 8 First Mile Hub, -6.135069, 106.891643
SPX Express Seller Whitelab Official Shop, -6.126736, 106.819602
SPX Express Seller glowcollection88, -6.155029, 106.782547
SPX Express Seller madamegieofficial, -6.184709, 106.786613
Overflow Sunter First Mile Hub, -6.132086, 106.879822
SPX Express Seller cozme, -6.515172, 106.865431
SPX Express Seller tntbeautyshop, -6.150303, 106.769392
SPX Express Seller Polynia Official Shop, -6.132298, 106.837879
SPX Express Seller Linda & Anne, -6.114981, 106.722816
SPX Express Seller Makuku, -6.147306, 106.932321
SPX Express Seller scarlettofficialshop, -6.129662, 106.744705
SPX Express Seller Beauty Corner, -6.56806, 106.753387
Cengkareng 11 Hub, -6.154196, 106.7652
Cengkareng 11 First Mile Hub, -6.154196, 106.7652
Malunda Hub, -3.018189, 118.859446
Ilir Barat I 2 Hub, -2.988128, 104.705307
Sepaku 2 Hub, -0.915537, 116.764165
Kabun Hub, 0.466497, 100.781481
Bukit Batu Kota Palangka Raya Hub, -1.98793, 113.759822
Waway Karya Hub, -5.432365, 105.598801
Ulu Barumun Hub, 1.064639, 99.689
Teunom Hub, 4.473, 95.793626
Tegalsari First Mile Hub, -7.263746, 112.726376
Tambakboyo Hub, -6.802669, 111.836585
Subang Kab. Kuningan Hub, -7.128666, 108.534066
Pulau Maya Hub, -1.211061, 109.678407
Pondok Melati First Mile Hub, -6.305719, 106.923781
Metro Utara Hub, -5.128201, 105.299904
Lubuk Pinang Hub, -2.430722, 101.157528
Lubuk Kilangan Hub, -0.94975, 100.43325
Kunto Darussalam Hub, 0.824306, 100.640125
Kamang Baru 2 Hub, -0.817978, 101.39022
Kamang Baru 2 First Mile Hub, -0.817813, 101.387816
Danau Seluluk Hub, -2.372528, 112.259306
Bungkal Hub, -8.00938, 111.453244
Bungkal First Mile Hub, -8.00938, 111.453244
Bandar Pasir Mandoge Hub, 2.770357, 99.33855
Bajuin Hub, -3.796882, 114.817321
Pacet Kab. Cianjur 2 Hub, -6.758713, 107.04805
Pacet Kab. Cianjur 2 First Mile Hub, -6.758713, 107.04805
Matan Hilir Utara Hub, -1.461111, 110.081167
Kosambi 8 First Mile Hub, -6.092226, 106.677527
Kembangan 6 First Mile Hub, -6.198105, 106.759684
Candipuro 2 Hub, -8.188727, 113.06726
Candipuro 2 First Mile Hub, -8.188727, 113.06726
Babelan 4 Hub, -6.165497, 107.045723
Bantan Hub, 1.533899, 102.2184
Sinoa Hub, -5.498999, 119.9269
Sindangresmi Hub, -6.511044, 105.977923
Ngancar Hub, -7.949748, 112.17736
Ngancar First Mile Hub, -7.949748, 112.17736
Muara Batu Hub, 5.23351, 96.914517
Kerumutan Hub, -0.056717, 102.257141
Gunung Tuleh Hub, 0.208222, 99.774611
Kandat First Mile Hub, -7.95815, 112.02707
MH 1 Musi Rawas Utara Hub, -2.608193, 103.109762
MH 1 Kesesi Hub, -7.137818, 109.509454
MH 1 Moramo Hub, -4.163631, 122.658857
Wolo Hub, -3.837313, 121.254322
Teluk Sampit Hub, -3.16705, 113.001192
Tawangharjo Hub, -7.082694, 110.991722
Tawangharjo First Mile Hub, -7.082694, 110.991722
Sentolo 2 Hub, -7.846063, 110.222833
Raya Kahean Hub, 3.129417, 98.956667
Pagar Alam Utara Hub, -3.999994, 103.23892
Marau Hub, -2.116072, 110.71655
Kaway XVI Hub, 4.31543, 96.19521
Karusen Janang Hub, -1.962944, 115.087667
Karusen Janang First Mile Hub, -1.962944, 115.087667
Bunga Mayang Hub, -4.57235, 104.873374
Babadan Hub, -7.822777, 111.495877
Babadan First Mile Hub, -7.822459, 111.495687
Seluma Timur Hub, -4.088422, 102.596414
Sekampung Udik Hub, -5.306165, 105.570748
Penukal Hub, -3.216806, 104.057389
Pakkat Hub, 2.147739, 98.485876
Kadia 2 Hub, -3.975005, 122.507381
Kadia 2 First Mile Hub, -3.975005, 122.507381
Kalipare Hub, -8.184245, 112.433938
Kalipare First Mile Hub, -8.184245, 112.433938
Bogor Selatan 5 First Mile Hub, -6.639563, 106.834142
Balikpapan Liq Center, -1.175674, 116.846331
Tegalombo Hub, -8.061829, 111.29095
Tegalombo First Mile Hub, -8.061807, 111.2884
Kebayoran Lama Hub, -6.213234, 106.782915
Belakang Padang Hub, 1.155226, 103.892229
Wedung First Mile Hub, -6.792336, 110.616358
Tenggarang Hub, -7.908368, 113.853034
Tenggarang First Mile Hub, -7.908368, 113.853034
Telaga Antang Hub, -1.812676, 112.616898
Tarakan Utara Hub, 3.368217, 117.569094
Tangerang 3 First Mile Hub, -6.166611, 106.656111
Tanah Abang 6 First Mile Hub, -6.207882, 106.7914
Tambora 4 Hub, -6.159991, 106.808269
Tambora 4 First Mile Hub, -6.159982, 106.80568
